year,month,day_of_month,day_of_week,op_unique_carrier,tail_num,origin,origin_city_name,dest,dest_city_name,arr_time,arr_delay,arr_delay_new,arr_del15,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,1,15,2,DL,N588NW,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",2222,-18,0,0,0,0,0,0,0
2019,1,15,2,UA,N69885,EWR,"Newark, NJ",LAS,"Las Vegas, NV",1802,-21,0,0,0,0,0,0,0
2019,1,15,2,AS,N286VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2007,117,117,1,14,0,3,0,100
2019,1,15,2,AS,N260AK,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1656,111,111,1,0,0,111,0,0
2019,1,15,2,AS,N247AK,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2122,107,107,1,0,0,18,0,89
2019,1,15,2,AA,N983NN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1621,58,58,1,0,0,58,0,0
2019,1,15,2,AS,N632VA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1947,37,37,1,0,0,37,0,0
2019,1,15,2,AS,N625VA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",951,71,71,1,0,0,71,0,0
2019,1,15,2,AS,N847VA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1758,33,33,1,0,0,33,0,0
2019,1,15,2,AS,N625VA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1610,0,0,0,0,0,0,0,0
2019,1,15,2,AS,N628VA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1220,0,0,0,0,0,0,0,0
2019,1,15,2,AS,N622VA,PDX,"Portland, OR",LAS,"Las Vegas, NV",1050,45,45,1,0,0,45,0,0
2019,1,15,2,AS,N640VA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1358,-2,0,0,0,0,0,0,0
2019,1,15,2,AS,N530VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1320,15,15,1,0,0,15,0,0
2019,1,15,2,AS,N854VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1649,39,39,1,0,0,39,0,0
2019,1,15,2,UA,N17752,IAH,"Houston, TX",LAS,"Las Vegas, NV",2300,-20,0,0,0,0,0,0,0
2019,1,15,2,AS,N481AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",826,11,11,0,0,0,0,0,0
2019,1,15,2,UA,N435UA,EWR,"Newark, NJ",LAS,"Las Vegas, NV",1346,-1,0,0,0,0,0,0,0
2019,1,15,2,DL,N592NW,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",953,5,5,0,0,0,0,0,0
2019,1,15,2,DL,N348DN,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1228,33,33,1,0,0,33,0,0
2019,1,15,2,DL,N946AT,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2311,47,47,1,7,0,33,0,7
2019,1,15,2,DL,N946AT,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1234,5,5,0,0,0,0,0,0
2019,1,15,2,DL,N3748Y,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2134,84,84,1,0,0,84,0,0
2019,1,15,2,DL,N317DN,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1351,42,42,1,0,0,42,0,0
2019,1,15,2,UA,N75433,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2057,113,113,1,0,0,113,0,0
2019,1,15,2,NK,N667NK,DTW,"Detroit, MI",LAS,"Las Vegas, NV",1332,79,79,1,0,0,79,0,0
2019,1,15,2,UA,N66808,IAH,"Houston, TX",LAS,"Las Vegas, NV",1807,0,0,0,0,0,0,0,0
2019,1,15,2,WN,N236WN,LBB,"Lubbock, TX",LAS,"Las Vegas, NV",1801,21,21,1,0,0,21,0,0
2019,1,15,2,AS,N309AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1856,26,26,1,0,0,26,0,0
2019,1,15,2,B6,N983JB,JFK,"New York, NY",LAS,"Las Vegas, NV",1032,-28,0,0,0,0,0,0,0
2019,1,15,2,B6,N944JB,BOS,"Boston, MA",LAS,"Las Vegas, NV",824,-32,0,0,0,0,0,0,0
2019,1,15,2,B6,N509JB,BOS,"Boston, MA",LAS,"Las Vegas, NV",2037,19,19,1,19,0,0,0,0
2019,1,15,2,B6,N806JB,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1510,40,40,1,0,0,40,0,0
2019,1,15,2,B6,N903JB,JFK,"New York, NY",LAS,"Las Vegas, NV",2153,-37,0,0,0,0,0,0,0
2019,1,15,2,B6,N554JB,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1123,53,53,1,0,0,53,0,0
2019,1,15,2,B6,N589JB,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",2132,136,136,1,0,0,30,0,106
2019,1,15,2,AA,N717UW,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",916,-7,0,0,0,0,0,0,0
2019,1,15,2,B6,N981JB,BOS,"Boston, MA",LAS,"Las Vegas, NV",11,-11,0,0,0,0,0,0,0
2019,1,15,2,AA,N883NN,JFK,"New York, NY",LAS,"Las Vegas, NV",921,-39,0,0,0,0,0,0,0
2019,1,15,2,B6,N961JB,JFK,"New York, NY",LAS,"Las Vegas, NV",7,-18,0,0,0,0,0,0,0
2019,1,15,2,OO,N251SY,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1832,137,137,1,0,0,137,0,0
2019,1,15,2,OO,N246SY,SNA,"Santa Ana, CA",LAS,"Las Vegas, NV",1550,45,45,1,0,0,45,0,0
2019,1,15,2,OO,N246SY,SNA,"Santa Ana, CA",LAS,"Las Vegas, NV",1130,51,51,1,0,0,51,0,0
2019,1,15,2,OO,N251SY,SNA,"Santa Ana, CA",LAS,"Las Vegas, NV",2213,94,94,1,0,0,21,0,73
2019,1,15,2,NK,N603NK,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",949,-27,0,0,0,0,0,0,0
2019,1,15,2,NK,N506NK,SAN,"San Diego, CA",LAS,"Las Vegas, NV",808,-9,0,0,0,0,0,0,0
2019,1,15,2,AA,N544UW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1144,15,15,1,0,0,15,0,0
2019,1,15,2,NK,N668NK,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1140,5,5,0,0,0,0,0,0
2019,1,15,2,AS,N512AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",2221,141,141,1,0,0,141,0,0
2019,1,15,2,AS,N546AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",2354,-5,0,0,0,0,0,0,0
2019,1,15,2,AS,N263AK,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1140,60,60,1,0,0,60,0,0
2019,1,15,2,NK,N650NK,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1751,81,81,1,0,0,41,0,40
2019,1,15,2,AS,N468AS,PDX,"Portland, OR",LAS,"Las Vegas, NV",1652,2,2,0,0,0,0,0,0
2019,1,15,2,AA,N971UY,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1723,14,14,0,0,0,0,0,0
2019,1,15,2,B6,N568JB,FLL,"Fort Lauderdale, FL",LAS,"Las Vegas, NV",2143,21,21,1,0,0,21,0,0
2019,1,15,2,AA,N942AN,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1447,26,26,1,0,0,26,0,0
2019,1,15,2,AA,N176UW,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1417,41,41,1,0,0,41,0,0
2019,1,15,2,AA,N767UW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1007,75,75,1,0,0,75,0,0
2019,1,15,2,DL,N895DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1606,13,13,0,0,0,0,0,0
2019,1,15,2,DL,N337DN,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1636,11,11,0,0,0,0,0,0
2019,1,15,2,DL,N894DN,DTW,"Detroit, MI",LAS,"Las Vegas, NV",2159,-16,0,0,0,0,0,0,0
2019,1,15,2,DL,N321DH,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1555,51,51,1,3,0,48,0,0
2019,1,15,2,AA,N156UW,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2324,-11,0,0,0,0,0,0,0
2019,1,15,2,NK,N533NK,MCO,"Orlando, FL",LAS,"Las Vegas, NV",1039,-5,0,0,0,0,0,0,0
2019,1,15,2,DL,N960AT,SEA,"Seattle, WA",LAS,"Las Vegas, NV",2155,28,28,1,0,0,28,0,0
2019,1,15,2,DL,N376DA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1455,43,43,1,0,0,43,0,0
2019,1,15,2,DL,N801DZ,CVG,"Cincinnati, OH",LAS,"Las Vegas, NV",835,4,4,0,0,0,0,0,0
2019,1,15,2,DL,N816DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",2210,20,20,1,0,0,20,0,0
2019,1,15,2,WN,N438WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",757,-13,0,0,0,0,0,0,0
2019,1,15,2,WN,N7880D,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1109,19,19,1,0,0,19,0,0
2019,1,15,2,UA,N68801,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1324,48,48,1,0,0,48,0,0
2019,1,15,2,UA,N460UA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1558,4,4,0,0,0,0,0,0
2019,1,15,2,UA,N477UA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",4,-24,0,0,0,0,0,0,0
2019,1,15,2,UA,N847UA,IAH,"Houston, TX",LAS,"Las Vegas, NV",842,-14,0,0,0,0,0,0,0
2019,1,15,2,WN,N736SA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2049,119,119,1,0,0,80,0,39
2019,1,15,2,NK,N623NK,FLL,"Fort Lauderdale, FL",LAS,"Las Vegas, NV",2315,8,8,0,0,0,0,0,0
2019,1,15,2,UA,N57868,ORD,"Chicago, IL",LAS,"Las Vegas, NV",938,-16,0,0,0,0,0,0,0
2019,1,15,2,NK,N533NK,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",2115,21,21,1,0,0,21,0,0
2019,1,15,2,WN,N7704B,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1733,38,38,1,0,0,38,0,0
2019,1,15,2,WN,N238WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",958,-12,0,0,0,0,0,0,0
2019,1,15,2,WN,N7734H,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2248,148,148,1,0,0,82,0,66
2019,1,15,2,WN,N455WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2253,68,68,1,0,0,68,0,0
2019,1,15,2,WN,N945WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",650,-10,0,0,0,0,0,0,0
2019,1,15,2,HA,N386HA,HNL,"Honolulu, HI",LAS,"Las Vegas, NV",2348,8,8,0,0,0,0,0,0
2019,1,15,2,AA,N906AN,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1014,16,16,1,4,0,12,0,0
2019,1,15,2,AA,N915US,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2229,85,85,1,0,0,81,0,4
2019,1,15,2,AA,N921US,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",2346,85,85,1,0,0,3,0,82
2019,1,15,2,AA,N974UY,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",2324,-12,0,0,0,0,0,0,0
2019,1,15,2,AA,N174US,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1833,-17,0,0,0,0,0,0,0
2019,1,15,2,AA,N184US,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1953,-1,0,0,0,0,0,0,0
2019,1,15,2,NK,N902NK,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1846,16,16,1,0,0,16,0,0
2019,1,15,2,DL,N997AT,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1004,-20,0,0,0,0,0,0,0
2019,1,15,2,WN,N7729A,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1433,3,3,0,0,0,0,0,0
2019,1,15,2,DL,N974AT,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1252,33,33,1,0,0,33,0,0
2019,1,15,2,DL,N995AT,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1900,70,70,1,0,0,70,0,0
2019,1,15,2,DL,N822DN,DTW,"Detroit, MI",LAS,"Las Vegas, NV",933,-25,0,0,0,0,0,0,0
2019,1,15,2,NK,N510NK,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1710,65,65,1,0,0,65,0,0
2019,1,15,2,DL,N995AT,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1113,43,43,1,0,0,43,0,0
2019,1,15,2,DL,N660DL,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",2012,32,32,1,0,0,32,0,0
2019,1,15,2,DL,N815DN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1206,28,28,1,0,0,28,0,0
2019,1,15,2,DL,N889DN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1625,46,46,1,0,0,46,0,0
2019,1,15,2,DL,N991AT,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1853,87,87,1,0,0,87,0,0
2019,1,15,2,DL,N309DN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",956,51,51,1,0,0,51,0,0
2019,1,15,2,DL,N385DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",825,-23,0,0,0,0,0,0,0
2019,1,15,2,DL,N837DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1336,34,34,1,0,0,34,0,0
2019,1,15,2,DL,N842DN,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1055,10,10,0,0,0,0,0,0
2019,1,15,2,DL,N897DN,DTW,"Detroit, MI",LAS,"Las Vegas, NV",1430,49,49,1,0,0,49,0,0
2019,1,15,2,DL,N314DN,DTW,"Detroit, MI",LAS,"Las Vegas, NV",1753,-5,0,0,0,0,0,0,0
2019,1,16,3,WN,N227WN,ABQ,"Albuquerque, NM",LAS,"Las Vegas, NV",2020,-15,0,0,0,0,0,0,0
2019,1,16,3,WN,N220WN,ABQ,"Albuquerque, NM",LAS,"Las Vegas, NV",917,-13,0,0,0,0,0,0,0
2019,1,16,3,WN,N8688J,ABQ,"Albuquerque, NM",LAS,"Las Vegas, NV",1507,-8,0,0,0,0,0,0,0
2019,1,16,3,B6,N977JB,BOS,"Boston, MA",LAS,"Las Vegas, NV",2358,-24,0,0,0,0,0,0,0
2019,1,16,3,HA,N388HA,HNL,"Honolulu, HI",LAS,"Las Vegas, NV",616,-14,0,0,0,0,0,0,0
2019,1,16,3,B6,N644JB,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1913,-3,0,0,0,0,0,0,0
2019,1,16,3,AA,N891NN,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1359,-22,0,0,0,0,0,0,0
2019,1,16,3,AA,N152UW,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1331,-5,0,0,0,0,0,0,0
2019,1,16,3,WN,N967WN,AMA,"Amarillo, TX",LAS,"Las Vegas, NV",1618,-17,0,0,0,0,0,0,0
2019,1,16,3,WN,N938WN,DAL,"Dallas, TX",LAS,"Las Vegas, NV",1048,28,28,1,28,0,0,0,0
2019,1,16,3,B6,N643JB,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1025,-5,0,0,0,0,0,0,0
2019,1,16,3,WN,N282WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1542,17,17,1,0,0,17,0,0
2019,1,16,3,NK,N512NK,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",2053,-1,0,0,0,0,0,0,0
2019,1,16,3,HA,N374HA,HNL,"Honolulu, HI",LAS,"Las Vegas, NV",2317,-23,0,0,0,0,0,0,0
2019,1,16,3,WN,N8609A,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1459,-6,0,0,0,0,0,0,0
2019,1,16,3,WN,N8629A,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",821,11,11,0,0,0,0,0,0
2019,1,16,3,WN,N8692F,AUS,"Austin, TX",LAS,"Las Vegas, NV",1053,-12,0,0,0,0,0,0,0
2019,1,16,3,WN,N929WN,AUS,"Austin, TX",LAS,"Las Vegas, NV",2056,-4,0,0,0,0,0,0,0
2019,1,16,3,WN,N8625A,AUS,"Austin, TX",LAS,"Las Vegas, NV",1649,-21,0,0,0,0,0,0,0
2019,1,16,3,WN,N8560Z,BHM,"Birmingham, AL",LAS,"Las Vegas, NV",1505,-15,0,0,0,0,0,0,0
2019,1,16,3,WN,N8568Z,BNA,"Nashville, TN",LAS,"Las Vegas, NV",1740,-10,0,0,0,0,0,0,0
2019,1,16,3,WN,N8572X,BNA,"Nashville, TN",LAS,"Las Vegas, NV",818,3,3,0,0,0,0,0,0
2019,1,16,3,WN,N954WN,BNA,"Nashville, TN",LAS,"Las Vegas, NV",1121,1,1,0,0,0,0,0,0
2019,1,16,3,WN,N556WN,BOI,"Boise, ID",LAS,"Las Vegas, NV",1531,-9,0,0,0,0,0,0,0
2019,1,16,3,WN,N8675A,BOI,"Boise, ID",LAS,"Las Vegas, NV",850,0,0,0,0,0,0,0,0
2019,1,16,3,WN,N551WN,BUF,"Buffalo, NY",LAS,"Las Vegas, NV",923,3,3,0,0,0,0,0,0
2019,1,16,3,WN,N478WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1227,-3,0,0,0,0,0,0,0
2019,1,16,3,WN,N243WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1749,-16,0,0,0,0,0,0,0
2019,1,16,3,WN,N7710A,BUR,"Burbank, CA",LAS,"Las Vegas, NV",2043,-17,0,0,0,0,0,0,0
2019,1,16,3,WN,N272WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1913,-2,0,0,0,0,0,0,0
2019,1,16,3,WN,N7838A,BUR,"Burbank, CA",LAS,"Las Vegas, NV",859,-16,0,0,0,0,0,0,0
2019,1,16,3,WN,N7819A,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1658,3,3,0,0,0,0,0,0
2019,1,16,3,NK,N643NK,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",701,-6,0,0,0,0,0,0,0
2019,1,16,3,WN,N8526W,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",2103,-12,0,0,0,0,0,0,0
2019,1,16,3,WN,N430WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1027,-3,0,0,0,0,0,0,0
2019,1,16,3,WN,N8691A,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",1145,-25,0,0,0,0,0,0,0
2019,1,16,3,B6,N913JB,JFK,"New York, NY",LAS,"Las Vegas, NV",2215,-15,0,0,0,0,0,0,0
2019,1,16,3,B6,N768JB,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1441,11,11,0,0,0,0,0,0
2019,1,16,3,B6,N978JB,JFK,"New York, NY",LAS,"Las Vegas, NV",44,19,19,1,2,0,0,0,17
2019,1,16,3,B6,N637JB,BOS,"Boston, MA",LAS,"Las Vegas, NV",2035,17,17,1,15,0,0,0,2
2019,1,16,3,B6,N985JB,BOS,"Boston, MA",LAS,"Las Vegas, NV",833,-23,0,0,0,0,0,0,0
2019,1,16,3,NK,N691NK,PDX,"Portland, OR",LAS,"Las Vegas, NV",802,-6,0,0,0,0,0,0,0
2019,1,16,3,WN,N8575Z,DAL,"Dallas, TX",LAS,"Las Vegas, NV",1846,-9,0,0,0,0,0,0,0
2019,1,16,3,B6,N558JB,FLL,"Fort Lauderdale, FL",LAS,"Las Vegas, NV",2136,14,14,0,0,0,0,0,0
2019,1,16,3,WN,N8642E,DAL,"Dallas, TX",LAS,"Las Vegas, NV",2051,-14,0,0,0,0,0,0,0
2019,1,16,3,WN,N8557Q,DAL,"Dallas, TX",LAS,"Las Vegas, NV",1451,11,11,0,0,0,0,0,0
2019,1,16,3,WN,N8557Q,DAL,"Dallas, TX",LAS,"Las Vegas, NV",716,-9,0,0,0,0,0,0,0
2019,1,16,3,WN,N229WN,CMH,"Columbus, OH",LAS,"Las Vegas, NV",1926,-19,0,0,0,0,0,0,0
2019,1,16,3,WN,N8524Z,CMH,"Columbus, OH",LAS,"Las Vegas, NV",858,8,8,0,0,0,0,0,0
2019,1,16,3,WN,N8665D,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",824,-6,0,0,0,0,0,0,0
2019,1,16,3,WN,N8574Z,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",906,-9,0,0,0,0,0,0,0
2019,1,16,3,WN,N8648A,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",1748,3,3,0,0,0,0,0,0
2019,1,16,3,WN,N282WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",2212,-3,0,0,0,0,0,0,0
2019,1,16,3,AA,N756US,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",847,-5,0,0,0,0,0,0,0
2019,1,16,3,AS,N362VA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1230,10,10,0,0,0,0,0,0
2019,1,16,3,AS,N640VA,PDX,"Portland, OR",LAS,"Las Vegas, NV",1008,3,3,0,0,0,0,0,0
2019,1,16,3,AS,N282VA,PDX,"Portland, OR",LAS,"Las Vegas, NV",2043,13,13,0,0,0,0,0,0
2019,1,16,3,AS,N632VA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1609,-1,0,0,0,0,0,0,0
2019,1,16,3,AS,N636VA,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1358,-2,0,0,0,0,0,0,0
2019,1,16,3,AS,N525VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1426,81,81,1,59,0,22,0,0
2019,1,16,3,AS,N522VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2146,216,216,1,0,0,11,0,205
2019,1,16,3,AS,N854VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1116,16,16,1,0,0,16,0,0
2019,1,16,3,AS,N283VA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1735,10,10,0,0,0,0,0,0
2019,1,16,3,AS,N468AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1842,12,12,0,0,0,0,0,0
2019,1,16,3,AS,N248AK,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1537,32,32,1,0,0,32,0,0
2019,1,16,3,AS,N263AK,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2216,161,161,1,0,0,27,0,134
2019,1,16,3,AS,N851VA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1905,-5,0,0,0,0,0,0,0
2019,1,16,3,AS,N633VA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",830,-10,0,0,0,0,0,0,0
2019,1,16,3,AS,N633VA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1329,-1,0,0,0,0,0,0,0
2019,1,16,3,HA,N386HA,HNL,"Honolulu, HI",LAS,"Las Vegas, NV",1531,-19,0,0,0,0,0,0,0
2019,1,16,3,NK,N535NK,BOS,"Boston, MA",LAS,"Las Vegas, NV",1951,-14,0,0,0,0,0,0,0
2019,1,16,3,UA,N402UA,EWR,"Newark, NJ",LAS,"Las Vegas, NV",1320,-27,0,0,0,0,0,0,0
2019,1,16,3,UA,N39450,IAH,"Houston, TX",LAS,"Las Vegas, NV",2314,-6,0,0,0,0,0,0,0
2019,1,16,3,UA,N73445,EWR,"Newark, NJ",LAS,"Las Vegas, NV",939,-31,0,0,0,0,0,0,0
2019,1,16,3,UA,N76522,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",917,-16,0,0,0,0,0,0,0
2019,1,16,3,UA,N34460,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1858,-6,0,0,0,0,0,0,0
2019,1,16,3,NK,N622NK,MCI,"Kansas City, MO",LAS,"Las Vegas, NV",1908,-20,0,0,0,0,0,0,0
2019,1,16,3,UA,N61886,IAH,"Houston, TX",LAS,"Las Vegas, NV",851,-4,0,0,0,0,0,0,0
2019,1,16,3,UA,N73860,ORD,"Chicago, IL",LAS,"Las Vegas, NV",955,1,1,0,0,0,0,0,0
2019,1,16,3,UA,N61886,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",225,117,117,1,0,0,0,0,117
2019,1,16,3,UA,N76533,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1822,148,148,1,0,0,26,0,122
2019,1,16,3,UA,N66893,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1240,4,4,0,0,0,0,0,0
2019,1,16,3,UA,N850UA,IAH,"Houston, TX",LAS,"Las Vegas, NV",1817,6,6,0,0,0,0,0,0
2019,1,16,3,AS,N448AS,PDX,"Portland, OR",LAS,"Las Vegas, NV",1646,-4,0,0,0,0,0,0,0
2019,1,16,3,B6,N980JB,JFK,"New York, NY",LAS,"Las Vegas, NV",1025,-35,0,0,0,0,0,0,0
2019,1,16,3,AS,N457AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",4,5,5,0,0,0,0,0,0
2019,1,16,3,AA,N560UW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1118,-11,0,0,0,0,0,0,0
2019,1,16,3,UA,N78506,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1834,47,47,1,0,0,4,0,43
2019,1,16,3,UA,N37462,DEN,"Denver, CO",LAS,"Las Vegas, NV",1516,-17,0,0,0,0,0,0,0
2019,1,16,3,UA,N62889,IAD,"Washington, DC",LAS,"Las Vegas, NV",1036,-8,0,0,0,0,0,0,0
2019,1,16,3,UA,N37409,IAH,"Houston, TX",LAS,"Las Vegas, NV",2037,8,8,0,0,0,0,0,0
2019,1,16,3,UA,N804UA,DEN,"Denver, CO",LAS,"Las Vegas, NV",1633,-16,0,0,0,0,0,0,0
2019,1,16,3,UA,N804UA,DEN,"Denver, CO",LAS,"Las Vegas, NV",850,-16,0,0,0,0,0,0,0
2019,1,16,3,UA,N77430,EWR,"Newark, NJ",LAS,"Las Vegas, NV",2140,-13,0,0,0,0,0,0,0
2019,1,16,3,UA,N76522,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1349,-27,0,0,0,0,0,0,0
2019,1,16,3,UA,N35407,IAH,"Houston, TX",LAS,"Las Vegas, NV",1116,-8,0,0,0,0,0,0,0
2019,1,16,3,AA,N178US,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2326,-9,0,0,0,0,0,0,0
2019,1,16,3,NK,N512NK,MCO,"Orlando, FL",LAS,"Las Vegas, NV",1030,-14,0,0,0,0,0,0,0
2019,1,16,3,AA,N546UW,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",2306,-30,0,0,0,0,0,0,0
2019,1,16,3,AA,N339PL,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",952,-6,0,0,0,0,0,0,0
2019,1,16,3,AA,N182UW,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1713,4,4,0,0,0,0,0,0
2019,1,16,3,UA,N37293,EWR,"Newark, NJ",LAS,"Las Vegas, NV",1739,-24,0,0,0,0,0,0,0
2019,1,16,3,UA,N68452,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",718,-23,0,0,0,0,0,0,0
2019,1,16,3,NK,N633NK,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1632,2,2,0,0,0,0,0,0
2019,1,16,3,UA,N69824,DEN,"Denver, CO",LAS,"Las Vegas, NV",2034,16,16,1,0,0,16,0,0
