,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
15759,2019,1,13,7,WN,N8661A,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",828.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15758,2019,1,13,7,WN,N8679A,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1857.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
14834,2019,1,13,7,AS,N506AS,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1445.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14833,2019,1,13,7,AS,N408AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",807.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17608,2019,1,13,7,AA,N586UW,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2051.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15757,2019,1,13,7,WN,N8576Z,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",1522.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15756,2019,1,13,7,WN,N945WN,AMA,"Amarillo, TX",LAS,"Las Vegas, NV",1607.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22304,2019,1,13,7,WN,N223WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1427.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15755,2019,1,13,7,WN,N719SW,ABQ,"Albuquerque, NM",LAS,"Las Vegas, NV",1103.0,33.0,33.0,1.0,33.0,0.0,0.0,0.0,0.0
22305,2019,1,13,7,WN,N732SW,OAK,"Oakland, CA",RNO,"Reno, NV",1055.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15754,2019,1,13,7,WN,N425LV,ABQ,"Albuquerque, NM",LAS,"Las Vegas, NV",1504.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15753,2019,1,13,7,WN,N706SW,ABQ,"Albuquerque, NM",LAS,"Las Vegas, NV",2008.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,18.0
8627,2019,1,13,7,WN,N8657B,LAS,"Las Vegas, NV",MCI,"Kansas City, MO",1444.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8628,2019,1,13,7,WN,N461WN,LAS,"Las Vegas, NV",MCI,"Kansas City, MO",1227.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8629,2019,1,13,7,WN,N8678E,LAS,"Las Vegas, NV",MCI,"Kansas City, MO",2234.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8630,2019,1,13,7,WN,N8559Q,LAS,"Las Vegas, NV",MCO,"Orlando, FL",2359.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12421,2019,1,13,7,G4,324NV,FAT,"Fresno, CA",LAS,"Las Vegas, NV",2238.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8631,2019,1,13,7,WN,N8558Z,LAS,"Las Vegas, NV",MCO,"Orlando, FL",1447.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22303,2019,1,13,7,WN,N8717M,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1230.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8632,2019,1,13,7,WN,N8650F,LAS,"Las Vegas, NV",MDW,"Chicago, IL",1415.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22311,2019,1,13,7,WN,N918WN,ONT,"Ontario, CA",LAS,"Las Vegas, NV",2034.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22310,2019,1,13,7,WN,N427WN,OMA,"Omaha, NE",LAS,"Las Vegas, NV",1615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22309,2019,1,13,7,WN,N8677A,OMA,"Omaha, NE",LAS,"Las Vegas, NV",744.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22308,2019,1,13,7,WN,N924WN,OKC,"Oklahoma City, OK",LAS,"Las Vegas, NV",1859.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22307,2019,1,13,7,WN,N485WN,OKC,"Oklahoma City, OK",LAS,"Las Vegas, NV",1311.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
22306,2019,1,13,7,WN,N947WN,OAK,"Oakland, CA",RNO,"Reno, NV",2002.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22312,2019,1,13,7,WN,N776WN,ONT,"Ontario, CA",LAS,"Las Vegas, NV",1248.0,83.0,83.0,1.0,83.0,0.0,0.0,0.0,0.0
22302,2019,1,13,7,WN,N8634A,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1858.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15765,2019,1,13,7,WN,N8609A,BNA,"Nashville, TN",LAS,"Las Vegas, NV",1024.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15766,2019,1,13,7,WN,N8642E,BNA,"Nashville, TN",LAS,"Las Vegas, NV",2113.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
15777,2019,1,13,7,WN,N428WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1229.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15778,2019,1,13,7,WN,N746SW,BUR,"Burbank, CA",LAS,"Las Vegas, NV",803.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15779,2019,1,13,7,WN,N8583Z,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",930.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15780,2019,1,13,7,WN,N8313F,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",2217.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15781,2019,1,13,7,WN,N8613K,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",1730.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15782,2019,1,13,7,WN,N8674B,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",1311.0,61.0,61.0,1.0,0.0,60.0,1.0,0.0,0.0
15776,2019,1,13,7,WN,N7868K,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1748.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15783,2019,1,13,7,WN,N8657B,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",911.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17662,2019,1,13,7,AA,N170US,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1904.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
12594,2019,1,13,7,G4,319NV,RNO,"Reno, NV",LAS,"Las Vegas, NV",2054.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,2019,1,13,7,AA,N913US,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",2253.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15785,2019,1,13,7,WN,N8537Z,CMH,"Columbus, OH",LAS,"Las Vegas, NV",1829.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15786,2019,1,13,7,WN,N244WN,DAL,"Dallas, TX",LAS,"Las Vegas, NV",752.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15787,2019,1,13,7,WN,N952WN,DAL,"Dallas, TX",LAS,"Las Vegas, NV",1357.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15784,2019,1,13,7,WN,N8630B,CMH,"Columbus, OH",LAS,"Las Vegas, NV",935.0,55.0,55.0,1.0,55.0,0.0,0.0,0.0,0.0
12631,2019,1,13,7,G4,337NV,LAS,"Las Vegas, NV",RFD,"Rockford, IL",1940.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15775,2019,1,13,7,WN,N489WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1105.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15773,2019,1,13,7,WN,N496WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1346.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22301,2019,1,13,7,WN,N214WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",836.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22300,2019,1,13,7,WN,N258WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1731.0,16.0,16.0,1.0,16.0,0.0,0.0,0.0,0.0
22299,2019,1,13,7,WN,N942WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",2310.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22298,2019,1,13,7,WN,N485WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",2107.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22297,2019,1,13,7,WN,N496WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1006.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15767,2019,1,13,7,WN,N458WN,BOI,"Boise, ID",LAS,"Las Vegas, NV",1001.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
15774,2019,1,13,7,WN,N918WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",928.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15768,2019,1,13,7,WN,N965WN,BOI,"Boise, ID",LAS,"Las Vegas, NV",2021.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17638,2019,1,13,7,AA,N572UW,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",2224.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14835,2019,1,13,7,AS,N419AS,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1930.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14836,2019,1,13,7,AS,N408AS,LAS,"Las Vegas, NV",PDX,"Portland, OR",1220.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15770,2019,1,13,7,WN,N7880D,BUR,"Burbank, CA",LAS,"Las Vegas, NV",2056.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15771,2019,1,13,7,WN,N428WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1932.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15772,2019,1,13,7,WN,N458WN,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1531.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15769,2019,1,13,7,WN,N946WN,BUF,"Buffalo, NY",LAS,"Las Vegas, NV",1903.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,2019,1,13,7,NK,N512NK,LAS,"Las Vegas, NV",SEA,"Seattle, WA",922.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12855,2019,1,13,7,G4,336NV,LAS,"Las Vegas, NV",MFR,"Medford, OR",1354.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22382,2019,1,13,7,WN,N706SW,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1538.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22383,2019,1,13,7,WN,N7713A,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1228.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22384,2019,1,13,7,WN,N709SW,SJC,"San Jose, CA",LAS,"Las Vegas, NV",817.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22385,2019,1,13,7,WN,N741SA,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1742.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23746,2019,1,13,7,NK,N521NK,MCO,"Orlando, FL",LAS,"Las Vegas, NV",1042.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22386,2019,1,13,7,WN,N562WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2234.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,2019,1,13,7,NK,N665NK,LAS,"Las Vegas, NV",SEA,"Seattle, WA",1348.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24277,2019,1,13,7,AA,N887NN,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1835.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7730,2019,1,13,7,UA,N38451,RNO,"Reno, NV",IAH,"Houston, TX",1828.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
16904,2019,1,13,7,NK,N626NK,LAS,"Las Vegas, NV",FLL,"Fort Lauderdale, FL",634.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22387,2019,1,13,7,WN,N7889A,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1923.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,2019,1,13,7,NK,N665NK,IAH,"Houston, TX",LAS,"Las Vegas, NV",1022.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22388,2019,1,13,7,WN,N945WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1043.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12923,2019,1,13,7,G4,328NV,LAS,"Las Vegas, NV",BOI,"Boise, ID",1631.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14538,2019,1,13,7,HA,N391HA,HNL,"Honolulu, HI",LAS,"Las Vegas, NV",1537.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22389,2019,1,13,7,WN,N566WN,SJC,"San Jose, CA",RNO,"Reno, NV",1417.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6008,2019,1,13,7,NK,N661NK,LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX",1701.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22390,2019,1,13,7,WN,N200WN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1258.0,18.0,18.0,1.0,9.0,0.0,0.0,0.0,9.0
22391,2019,1,13,7,WN,N776WN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",2055.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,2019,1,13,7,NK,N512NK,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1242.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16926,2019,1,13,7,NK,N632NK,EWR,"Newark, NJ",LAS,"Las Vegas, NV",1023.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22392,2019,1,13,7,WN,N914WN,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",1831.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22393,2019,1,13,7,WN,N729SW,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",707.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,2019,1,13,7,AA,N923US,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1733.0,24.0,24.0,1.0,17.0,0.0,7.0,0.0,0.0
22394,2019,1,13,7,WN,N792SW,SMF,"Sacramento, CA",LAS,"Las Vegas, NV",1829.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22395,2019,1,13,7,WN,N233LV,SMF,"Sacramento, CA",LAS,"Las Vegas, NV",1541.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22396,2019,1,13,7,WN,N276WN,SMF,"Sacramento, CA",LAS,"Las Vegas, NV",1038.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22397,2019,1,13,7,WN,N7729A,SMF,"Sacramento, CA",LAS,"Las Vegas, NV",1149.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,2019,1,13,7,G4,306NV,ICT,"Wichita, KS",LAS,"Las Vegas, NV",2229.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
7729,2019,1,13,7,UA,N25201,IAH,"Houston, TX",LAS,"Las Vegas, NV",2014.0,24.0,24.0,1.0,6.0,0.0,18.0,0.0,0.0
7728,2019,1,13,7,UA,N69829,IAH,"Houston, TX",LAS,"Las Vegas, NV",1147.0,23.0,23.0,1.0,8.0,0.0,15.0,0.0,0.0
10080,2019,1,13,7,AA,N914UY,LAS,"Las Vegas, NV",CLT,"Charlotte, NC",808.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22381,2019,1,13,7,WN,N289CT,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1343.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27570,2019,1,13,7,OO,N916SW,SFO,"San Francisco, CA",RNO,"Reno, NV",1404.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10120,2019,1,13,7,AA,N887NN,LAS,"Las Vegas, NV",JFK,"New York, NY",604.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,2019,1,13,7,NK,N693NK,CMH,"Columbus, OH",LAS,"Las Vegas, NV",2050.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14507,2019,1,13,7,UA,N78285,EWR,"Newark, NJ",LAS,"Las Vegas, NV",1725.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14508,2019,1,13,7,UA,N37437,LAS,"Las Vegas, NV",EWR,"Newark, NJ",628.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16842,2019,1,13,7,NK,N619NK,DEN,"Denver, CO",LAS,"Las Vegas, NV",1440.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14509,2019,1,13,7,UA,N69835,LAS,"Las Vegas, NV",EWR,"Newark, NJ",1847.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14510,2019,1,13,7,UA,N61898,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",836.0,55.0,55.0,1.0,55.0,0.0,0.0,0.0,0.0
14511,2019,1,13,7,UA,N13248,LAS,"Las Vegas, NV",IAH,"Houston, TX",2043.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,2019,1,13,7,AA,N831AW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",845.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27571,2019,1,13,7,OO,N944SW,EKO,"Elko, NV",SLC,"Salt Lake City, UT",1635.0,526.0,526.0,1.0,0.0,526.0,0.0,0.0,0.0
27572,2019,1,13,7,OO,N506CA,SLC,"Salt Lake City, UT",EKO,"Elko, NV",1947.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,2019,1,13,7,NK,N632NK,IAH,"Houston, TX",LAS,"Las Vegas, NV",2051.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24051,2019,1,13,7,AA,N546UW,LAS,"Las Vegas, NV",PHL,"Philadelphia, PA",1413.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22398,2019,1,13,7,WN,N935WN,SMF,"Sacramento, CA",LAS,"Las Vegas, NV",1326.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23473,2019,1,13,7,NK,N910NK,LAS,"Las Vegas, NV",IAH,"Houston, TX",1646.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,2019,1,13,7,AA,N977UY,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2333.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6662,2019,1,13,7,YV,N243LR,PHX,"Phoenix, AZ",RNO,"Reno, NV",1529.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14512,2019,1,13,7,UA,N77525,SFO,"San Francisco, CA",RNO,"Reno, NV",2042.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24252,2019,1,13,7,AA,N572UW,LAS,"Las Vegas, NV",CLT,"Charlotte, NC",553.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22376,2019,1,13,7,WN,N773SA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1553.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16873,2019,1,13,7,NK,N619NK,LAS,"Las Vegas, NV",OAK,"Oakland, CA",1707.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22377,2019,1,13,7,WN,N482WN,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1039.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22984,2019,1,13,7,G4,248NV,LAS,"Las Vegas, NV",AZA,"Phoenix, AZ",2148.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
14520,2019,1,13,7,HA,N391HA,LAS,"Las Vegas, NV",HNL,"Honolulu, HI",2145.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22378,2019,1,13,7,WN,N245WN,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1420.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,2019,1,13,7,NK,N901NK,LAS,"Las Vegas, NV",MCI,"Kansas City, MO",1422.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22379,2019,1,13,7,WN,N8535S,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2025.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,2019,1,13,7,NK,N668NK,LAS,"Las Vegas, NV",ORD,"Chicago, IL",19.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22380,2019,1,13,7,WN,N949WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2040.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25038,2019,1,13,7,AA,N172US,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27569,2019,1,13,7,OO,N987SW,RNO,"Reno, NV",LAX,"Los Angeles, CA",832.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22399,2019,1,13,7,WN,N757LV,SMF,"Sacramento, CA",LAS,"Las Vegas, NV",819.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,2019,1,13,7,G4,311NV,BLI,"Bellingham, WA",LAS,"Las Vegas, NV",1844.0,31.0,31.0,1.0,3.0,0.0,20.0,0.0,8.0
8769,2019,1,13,7,WN,N8647A,MDW,"Chicago, IL",LAS,"Las Vegas, NV",1528.0,28.0,28.0,1.0,28.0,0.0,0.0,0.0,0.0
8768,2019,1,13,7,WN,N8726H,MDW,"Chicago, IL",LAS,"Las Vegas, NV",2153.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8767,2019,1,13,7,WN,N8312C,MDW,"Chicago, IL",LAS,"Las Vegas, NV",821.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8766,2019,1,13,7,WN,N8612K,MDW,"Chicago, IL",LAS,"Las Vegas, NV",1151.0,21.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0
8765,2019,1,13,7,WN,N8618N,MDW,"Chicago, IL",LAS,"Las Vegas, NV",1828.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8764,2019,1,13,7,WN,N8579Z,MDW,"Chicago, IL",LAS,"Las Vegas, NV",1236.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8763,2019,1,13,7,WN,N8650F,MDW,"Chicago, IL",LAS,"Las Vegas, NV",1657.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8762,2019,1,13,7,WN,N8685B,MCO,"Orlando, FL",LAS,"Las Vegas, NV",2036.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8761,2019,1,13,7,WN,N8554X,MCO,"Orlando, FL",LAS,"Las Vegas, NV",942.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8760,2019,1,13,7,WN,N417WN,MCI,"Kansas City, MO",LAS,"Las Vegas, NV",831.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8759,2019,1,13,7,WN,N291WN,MCI,"Kansas City, MO",LAS,"Las Vegas, NV",2140.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8758,2019,1,13,7,WN,N8678E,MCI,"Kansas City, MO",LAS,"Las Vegas, NV",1703.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8757,2019,1,13,7,WN,N8555Z,MCI,"Kansas City, MO",LAS,"Las Vegas, NV",1355.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8756,2019,1,13,7,WN,N7813P,MAF,"Midland/Odessa, TX",LAS,"Las Vegas, NV",1113.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8755,2019,1,13,7,WN,N405WN,MAF,"Midland/Odessa, TX",LAS,"Las Vegas, NV",1723.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8754,2019,1,13,7,WN,N7875A,LIT,"Little Rock, AR",LAS,"Las Vegas, NV",1544.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8676,2019,1,13,7,WN,N205WN,LAS,"Las Vegas, NV",RNO,"Reno, NV",903.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12849,2019,1,13,7,G4,328NV,SCK,"Stockton, CA",LAS,"Las Vegas, NV",2200.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5915,2019,1,13,7,NK,N510NK,LAS,"Las Vegas, NV",MSY,"New Orleans, LA",1416.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2019,1,13,7,NK,N626NK,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1830.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,2019,1,13,7,NK,N614NK,ORD,"Chicago, IL",LAS,"Las Vegas, NV",2244.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,2019,1,13,7,AA,N972NN,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",1719.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8753,2019,1,13,7,WN,N726SW,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1421.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8752,2019,1,13,7,WN,N947WN,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1113.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8751,2019,1,13,7,WN,N7750A,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1911.0,36.0,36.0,1.0,5.0,0.0,3.0,0.0,28.0
17078,2019,1,13,7,NK,N618NK,DTW,"Detroit, MI",LAS,"Las Vegas, NV",659.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7071,2019,1,13,7,F9,N205FR,DEN,"Denver, CO",LAS,"Las Vegas, NV",2258.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7072,2019,1,13,7,F9,N205FR,LAS,"Las Vegas, NV",ORD,"Chicago, IL",616.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
